8.047309999999999519e+00 -4.886619999999999742e+00
1.123750000000000071e+01 3.017459999999999809e+00
5.110500000000000043e+00 2.698829999999999840e-01
6.344560000000000421e+00 -3.718319999999999848e+00
9.094929999999999737e+00 2.028360000000000163e+00
8.016859999999999431e+00 -2.264839999999999964e+00
9.958149999999999835e+00 6.671359999999999957e+00
1.007300000000000040e+01 -5.964940000000000353e+00
8.525900000000000034e+00 -1.550890000000000102e+00
8.632379999999999498e+00 -1.970339999999999980e+00
8.289970000000000283e+00 7.064049999999999496e-01
7.901830000000000354e+00 -8.882560000000000455e-01
7.328359999999999985e+00 -8.034959999999999880e-01
9.679650000000000531e+00 -7.715629999999999988e-01
8.796739999999999782e+00 7.061119999999999619e-01
8.323370000000000601e+00 4.083689999999999820e+00
9.818709999999999383e+00 -8.499949999999999450e-01
8.439049999999999940e+00 1.039660000000000029e+00
9.786369999999999791e+00 1.848809999999999898e-01
7.645579999999999821e+00 -4.897669999999999746e+00
8.229540000000000077e+00 -2.590889999999999915e+00
8.801640000000000796e+00 2.176029999999999909e-01
9.274459999999999482e+00 -2.855840000000000156e+00
7.956500000000000128e+00 -3.162529999999999841e+00
6.888080000000000425e+00 1.168889999999999985e+00
1.051529999999999987e+01 -5.057390000000000496e-01
9.592200000000000060e+00 -2.580480000000000107e+00
9.737769999999999371e+00 4.529980000000000118e+00
5.240490000000000315e+00 1.318510000000000071e+00
6.418709999999999916e+00 -3.583839999999999942e-02
9.622820000000000817e+00 1.487689999999999957e+00
7.207480000000000331e+00 -3.679930000000000145e+00
9.698230000000000572e+00 5.003180000000000405e+00
5.909209999999999852e+00 -2.063829999999999831e+00
7.390259999999999607e+00 1.224650000000000016e+00
7.806429999999999758e+00 3.194550000000000001e+00
1.004819999999999958e+01 5.249279999999999502e-01
6.543529999999999625e+00 1.098690000000000040e-03
8.508539999999999992e+00 6.284610000000000474e-01
6.857350000000000279e+00 6.079029999999999850e-02
1.129100000000000037e+01 -1.669650000000000079e+00
6.449539999999999829e+00 2.403849999999999820e+00
9.737310000000000798e+00 -1.240280000000000049e+00
7.602140000000000342e+00 -2.239780000000000104e+00
8.621790000000000731e+00 -4.887719999999999843e+00
8.361489999999999867e+00 -4.566600000000000215e+00
8.632319999999999993e+00 9.433779999999999943e-02
6.626179999999999737e+00 -1.772650000000000059e+00
6.738179999999999836e+00 -1.929419999999999913e+00
8.528109999999999857e+00 4.671630000000000393e+00
7.585969999999999658e+00 -2.136589999999999989e+00
9.297860000000000014e+00 -2.659740000000000215e+00
8.654479999999999507e+00 -5.237720000000000153e-01
8.073829999999999174e+00 1.149140000000000050e+00
9.852800000000000225e+00 1.392560000000000020e+00
5.859149999999999636e+00 -2.425129999999999786e+00
8.847120000000000317e+00 8.051920000000000188e-01
9.175779999999999603e+00 -1.148530000000000051e+00
1.001529999999999987e+01 4.452069999999999972e+00
8.318179999999999907e+00 2.458919999999999995e+00
8.597039999999999793e+00 -2.095050000000000079e+00
8.535030000000000783e+00 -5.788219999999999921e+00
8.825720000000000454e+00 4.513169999999999682e+00
8.310719999999999885e+00 -4.958440000000000403e+00
8.182460000000000733e+00 -2.534299999999999886e-01
9.656330000000000524e+00 1.977279999999999927e+00
6.596219999999999750e+00 1.551500000000000101e+00
8.553029999999999688e+00 -4.088890000000000136e+00
1.142029999999999923e+01 1.351580000000000004e+00
1.247610000000000063e+01 -2.503779999999999895e+00
9.986100000000000421e+00 -1.876479999999999926e+00
7.163310000000000066e+00 1.614160000000000039e+00
9.416389999999999816e+00 -6.803160000000000318e-01
1.093449999999999989e+01 -2.797919999999999963e+00
7.416240000000000165e+00 -1.527910000000000101e+00
1.130899999999999928e+01 -1.579460000000000086e+00
1.049840000000000018e+01 -2.042300000000000004e+00
8.887000000000000455e+00 5.581000000000000405e+00
9.258530000000000371e+00 -7.161430000000000184e+00
7.647680000000000256e+00 -1.507309999999999928e+00
7.738470000000000404e+00 -4.433880000000000265e+00
7.923359999999999737e+00 -6.305310000000000414e+00
8.552149999999999253e+00 1.029120000000000035e+00
8.895080000000000098e+00 -5.531150000000000233e+00
6.268329999999999735e+00 -5.080810000000000048e-01
7.128300000000000303e+00 -1.646859999999999991e+00
9.260609999999999786e+00 -3.689830000000000165e+00
9.334130000000000038e+00 -8.036350000000000549e+00
5.770970000000000155e+00 4.978390000000000093e+00
1.127929999999999922e+01 -1.189480000000000093e+00
7.910540000000000127e+00 -1.087790000000000035e+00
8.724439999999999529e+00 -4.882429999999999826e-01
8.743399999999999395e+00 -1.688979999999999926e+00
1.067639999999999922e+01 -3.889990000000000059e+00
