2.745309999999999917e+00 4.154910000000000281e+01
-6.281689999999999774e-01 4.115910000000000224e+01
2.779949999999999921e+00 4.071920000000000073e+01
1.137159999999999949e+00 4.186180000000000234e+01
2.093199999999999950e+00 4.135309999999999775e+01
2.005090000000000039e+00 4.132750000000000057e+01
1.344999999999999973e+00 4.100710000000000122e+01
2.265610000000000124e+00 4.145490000000000208e+01
-3.763790000000000191e-01 4.142810000000000059e+01
1.204639999999999933e+00 4.157399999999999807e+01
1.000070000000000014e+00 4.093780000000000285e+01
9.973600000000000243e-01 4.117139999999999844e+01
1.347990000000000022e-01 4.181130000000000280e+01
2.475849999999999884e+00 4.163459999999999894e+01
-3.058699999999999974e+00 4.138870000000000005e+01
7.326599999999999779e-01 4.148879999999999768e+01
3.574499999999999900e-01 4.184290000000000020e+01
1.576740000000000086e-01 4.175130000000000052e+01
2.691030000000000033e+00 4.182979999999999876e+01
5.363459999999999894e-01 4.153439999999999799e+01
2.468729999999999869e+00 4.148129999999999740e+01
-1.919459999999999944e+00 4.088239999999999696e+01
3.443940000000000001e+00 4.133489999999999753e+01
2.881569999999999965e+00 4.115339999999999776e+01
-5.393299999999999761e-01 4.140570000000000306e+01
-2.766360000000000000e-02 4.111269999999999669e+01
9.332920000000000105e-02 4.100509999999999877e+01
2.091729999999999978e-01 4.179930000000000234e+01
-6.682659999999999989e-02 4.178289999999999793e+01
1.799690000000000012e+00 4.231770000000000209e+01
5.101550000000000251e-01 4.162980000000000302e+01
1.385879999999999890e-01 4.115310000000000201e+01
-1.759840000000000015e-02 4.169400000000000261e+01
6.184979999999999922e-01 4.140930000000000177e+01
-2.634329999999999838e+00 4.195340000000000202e+01
2.011410000000000142e+00 4.122200000000000131e+01
5.575770000000000337e+00 4.158689999999999998e+01
1.405389999999999917e+00 4.153000000000000114e+01
3.557970000000000077e+00 4.186880000000000024e+01
2.680520000000000014e+00 4.138680000000000092e+01
2.956539999999999946e+00 4.148599999999999710e+01
-3.918070000000000164e-01 4.123610000000000042e+01
4.003809999999999647e+00 4.142210000000000036e+01
1.447959999999999914e+00 4.104260000000000019e+01
2.011870000000000047e-01 4.145620000000000260e+01
7.957189999999999541e-01 4.165639999999999787e+01
5.020179999999999643e-01 4.152920000000000300e+01
2.900780000000000025e-01 4.169870000000000232e+01
1.199130000000000029e+00 4.079899999999999949e+01
-1.280960000000000099e+00 4.111710000000000065e+01
3.013400000000000106e-02 4.140930000000000177e+01
1.995970000000000022e+00 4.170640000000000214e+01
3.113669999999999938e+00 4.148720000000000141e+01
5.463989999999999680e-01 4.152570000000000050e+01
-1.004329999999999945e+00 4.136160000000000281e+01
1.225870000000000015e+00 4.202429999999999666e+01
-2.024680000000000091e-01 4.186299999999999955e+01
-1.403620000000000090e+00 4.097090000000000032e+01
9.778440000000000465e-01 4.065440000000000254e+01
2.668579999999999952e+00 4.161299999999999955e+01
3.876920000000000144e+00 4.155910000000000082e+01
2.628239999999999910e+00 4.141680000000000206e+01
2.065430000000000099e+00 4.132889999999999731e+01
-1.634819999999999940e+00 4.132229999999999848e+01
2.001230000000000064e+00 4.186280000000000001e+01
3.645039999999999836e+00 4.201310000000000144e+01
-2.363109999999999822e+00 4.145009999999999906e+01
2.641099999999999781e+00 4.164330000000000354e+01
-2.920990000000000197e+00 4.092280000000000229e+01
1.666849999999999943e+00 4.138439999999999941e+01
1.359760000000000080e+00 4.149360000000000070e+01
2.403430000000000177e+00 4.207169999999999987e+01
-1.564659999999999940e-01 4.139009999999999678e+01
-1.495009999999999950e-01 4.133610000000000184e+01
2.312850000000000072e+00 4.137709999999999866e+01
2.734280000000000044e+00 4.166819999999999879e+01
7.039309999999999734e-01 4.080689999999999884e+01
2.657849999999999824e+00 4.128110000000000213e+01
4.187330000000000219e+00 4.167060000000000031e+01
2.103800000000000114e-01 4.138219999999999743e+01
-2.372219999999999995e+00 4.155960000000000321e+01
2.148420000000000218e+00 4.219579999999999842e+01
3.906960000000000210e+00 4.148700000000000188e+01
8.055820000000000203e-01 4.098850000000000193e+01
2.885540000000000216e+00 4.174459999999999837e+01
4.223999999999999977e-01 4.168809999999999860e+01
4.288929999999999687e+00 4.172919999999999874e+01
7.090649999999999453e-01 4.161679999999999779e+01
-1.114000000000000101e+00 4.140169999999999817e+01
7.671589999999999833e-03 4.132930000000000348e+01
2.988329999999999931e+00 4.102459999999999951e+01
-8.952919999999999767e-01 4.150509999999999877e+01
3.714510000000000201e+00 4.142770000000000152e+01
-3.478800000000000225e-01 4.091510000000000247e+01
3.633300000000000196e+00 4.156239999999999668e+01
3.869240000000000013e+00 4.105639999999999645e+01
-2.288550000000000029e-01 4.079099999999999682e+01
3.109949999999999992e+00 4.194080000000000297e+01
2.414839999999999876e+00 4.113289999999999935e+01
3.092670000000000030e+00 4.184409999999999741e+01
-1.405690000000000106e+00 4.098440000000000083e+01
2.831669999999999909e+00 4.157670000000000243e+01
-2.089249999999999829e+00 4.185490000000000066e+01
-4.130469999999999975e-02 4.141109999999999758e+01
9.932100000000000373e-01 4.122890000000000299e+01
5.497989999999999711e+00 4.222899999999999920e+01
4.565929999999999822e+00 4.131309999999999860e+01
2.627670000000000172e+00 4.120009999999999906e+01
1.867019999999999902e+00 4.105720000000000169e+01
9.944699999999999651e-01 4.097059999999999746e+01
1.357990000000000030e+00 4.199849999999999994e+01
9.657529999999999726e-01 4.129440000000000310e+01
5.095589999999999620e+00 4.107410000000000139e+01
1.362470000000000070e+00 4.117620000000000147e+01
1.699219999999999953e+00 4.129590000000000316e+01
3.163549999999999862e+00 4.170479999999999876e+01
5.253890000000000171e+00 4.183030000000000115e+01
5.319340000000000179e-01 4.155680000000000263e+01
3.289480000000000182e+00 4.158429999999999893e+01
1.021200000000000024e-01 4.164209999999999923e+01
-2.098360000000000003e+00 4.102960000000000207e+01
1.194600000000000106e+00 4.122500000000000142e+01
